,Unnamed: 0,Unnamed: 0.1,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe,t5_base_score_mowe
1850,1850,1850,11.5,What is a recursive function?,A function that calls itself.,A function that calls itself to perform a certain task,5.0,5.0,5.0,0.6211665272712708,0.621166467666626,0.678158700466156,0.6781588196754456,0.5175734758377075
1851,1851,1851,11.5,What is a recursive function?,A function that calls itself.,A recursive function is a function that calls itself. Usually called the base case. If the base case is not correct it causes a infinite loop.,5.0,5.0,5.0,0.6133970022201538,0.613396942615509,0.6749693155288696,0.6749693751335144,0.5270550847053528
1852,1852,1852,11.5,What is a recursive function?,A function that calls itself.,"A function that calls itself, in order to solve a problem.",5.0,5.0,5.0,0.7277829647064209,0.7277828454971313,0.7703906297683716,0.7703905701637268,0.6865496635437012
1853,1853,1853,11.5,What is a recursive function?,A function that calls itself.,"a function that calls itself over and over until it finds the simplest form of solution, or the base case.",5.0,5.0,5.0,0.6003103256225586,0.6003102660179138,0.6295830011367798,0.629582941532135,0.49456787109375
1854,1854,1854,11.5,What is a recursive function?,A function that calls itself.,"A recursive function is a function that calls itself repeatedly until a base case is achieved. The fundamental idea is to break one large problem into a series of smaller, similar problems.",5.0,5.0,5.0,0.5774118900299072,0.5774118900299072,0.6068401932716371,0.6068401932716371,0.43315228819847107
1855,1855,1855,11.5,What is a recursive function?,A function that calls itself.,"A recursive function typically simplifies a problem by calling itself, until arriving at a base case, at which it recursively returns a solution.",5.0,5.0,5.0,0.5708555579185486,0.5708555579185486,0.5945127606391907,0.5945127606391907,0.4702814519405365
1856,1856,1856,11.5,What is a recursive function?,A function that calls itself.,"A recursive function is a function that breaks down a large problem into two or more smaller problems and calls itself to solve those smaller problems until a base case or terminating point is reached.  At the base case, a definite answer is called and the function no longer recurses, but unwinds itself back through function calls to determine the answer to the original large problem.",5.0,4.0,4.5,0.5401626825332642,0.5401626825332642,0.5344306826591492,0.5344308018684387,0.3854207992553711
1857,1857,1857,11.5,What is a recursive function?,A function that calls itself.,a function that calls itself into a loop with a base case for a loop exit.,2.5,5.0,3.75,0.5948715806007385,0.5948716402053833,0.6376541256904602,0.6376540660858154,0.5302563905715942
1858,1858,1858,11.5,What is a recursive function?,A function that calls itself.,a function that calls itself until the base cases are met.,5.0,5.0,5.0,0.6392139792442322,0.6392139196395874,0.6995425224304199,0.6995425224304199,0.5675135254859924
1859,1859,1859,11.5,What is a recursive function?,A function that calls itself.,A recursive function only knows how to solve base cases  A recursive function calls itself directly or indirectly until a base case is reached.,5.0,5.0,5.0,0.6172311305999756,0.6172310709953308,0.6605378985404968,0.6605378985404968,0.4649171233177185
1860,1860,1860,11.5,What is a recursive function?,A function that calls itself.,a function that calls on itself and uses a base case to stop the recursion,5.0,5.0,5.0,0.4922748804092407,0.492274820804596,0.5155068039894104,0.5155068039894104,0.3723222613334656
1861,1861,1861,11.5,What is a recursive function?,A function that calls itself.,"a function that calls itself, and which eaach calls get closer and close to the base case.",5.0,5.0,5.0,0.6034993529319763,0.6034993529319763,0.6673717498779297,0.6673718094825745,0.48343193531036377
1862,1862,1862,11.5,What is a recursive function?,A function that calls itself.,A function that divides and conquers a problem.  There is a base case that will eventually be reached.  The function calls itself over and over until the base case is satisfied.,5.0,5.0,5.0,0.628800094127655,0.628800094127655,0.5771609544754028,0.5771610140800476,0.5139328837394714
1863,1863,1863,11.5,What is a recursive function?,A function that calls itself.,a function that calls itself in the definition code,5.0,5.0,5.0,0.470098078250885,0.4700980484485626,0.6002650856971741,0.6002650856971741,0.43129435181617737
1864,1864,1864,11.5,What is a recursive function?,A function that calls itself.,A recursive function solves a problem by repeatedly calling itself. the initial problem is broken into successively smaller parts until a much simpler base case is reached. the solutions to each piece of the problem are then returned a step at a time.,5.0,5.0,5.0,0.5252885222434998,0.525288462638855,0.5037766098976135,0.5037766098976135,0.3502751290798187
1865,1865,1865,11.5,What is a recursive function?,A function that calls itself.,"It invoke by itself again ana again, unless it reach bas case",4.0,5.0,4.5,0.5424137711524963,0.5424137711524963,0.5800301432609558,0.5800301432609558,0.4622400104999542
1866,1866,1866,11.5,What is a recursive function?,A function that calls itself.,"a function that solves a problem by dividing the problem into smaller problems, by calling its self again and again, until a base case is reached.",5.0,5.0,5.0,0.5610793828964233,0.5610793828964233,0.5709268450737,0.5709267854690552,0.3983660936355591
1867,1867,1867,11.5,What is a recursive function?,A function that calls itself.,"A function that calls itself over and over again till a base case is reached, then it returns back to the original function.",5.0,5.0,5.0,0.6351332664489746,0.6351332664489746,0.672419011592865,0.6724190711975098,0.5847700238227844
1868,1868,1868,11.5,What is a recursive function?,A function that calls itself.,"a recursive function is a function that during execution, calls itself over and over until a base case is reached",5.0,5.0,5.0,0.5900045037269592,0.5900045037269592,0.632144570350647,0.6321445107460022,0.5277087092399597
1869,1869,1869,11.5,What is a recursive function?,A function that calls itself.,A function that calls itself. Usually used to split a problem into several smaller problems of the same type.,5.0,5.0,5.0,0.6342570185661316,0.6342570185661316,0.6561437249183655,0.6561437249183655,0.515864908695221
1870,1870,1870,11.5,What is a recursive function?,A function that calls itself.,function that calls it self till the base case is met,5.0,5.0,5.0,0.5153905749320984,0.5153905153274536,0.5349090695381165,0.5349090695381165,0.41537919640541077
1871,1871,1871,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,"Iteration, performers  a series of checks and loops.",5.0,5.0,5.0,0.7839922904968262,0.7839924097061157,0.6886635422706604,0.6886634826660156,0.7409160733222961
1872,1872,1872,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,The alternative method is to use loops in the program instead of a function which calls itself.,5.0,2.5,3.75,0.6276963353157043,0.6276963353157043,0.4501079022884369,0.4501079320907593,0.4630439281463623
1873,1873,1873,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,An alternative to solving a problem using recursive functions is to solve the problem using iteration.,5.0,5.0,5.0,0.7690344452857971,0.7690345048904419,0.7565402984619141,0.7565402388572693,0.7719006538391113
1874,1874,1874,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,"Iteration, this would be more efficient and has repetition structure.",5.0,5.0,5.0,0.7850364446640015,0.7850363850593567,0.7343019247055054,0.7343018054962158,0.7243163585662842
1875,1875,1875,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,One can use iteration or by using a simple while/for loop.,5.0,5.0,5.0,0.6681537628173828,0.6681538224220276,0.6885489821434021,0.6885489821434021,0.7115379571914673
1876,1876,1876,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,iteration,5.0,5.0,5.0,0.603847324848175,0.6038473844528198,0.7688791155815125,0.7688790559768677,0.6882882118225098
1877,1877,1877,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,"Iteration. A while loop or a for loop will be able to accomplish the same desired outcome... It may be faster than recursion, but could also be harder to understand.",5.0,5.0,5.0,0.7017036080360413,0.7017036080360413,0.6452296376228333,0.6452296376228333,0.6075015068054199
1878,1878,1878,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,you can also solve the problem iteratively,5.0,5.0,5.0,0.4954077005386353,0.4954077303409576,0.6753309369087219,0.6753309965133667,0.5520496964454651
1879,1879,1879,11.6,What is the alternative way to solve a problem that could be solved through recursive functions?,Through iteration.,iterative,5.0,5.0,5.0,0.5742934346199036,0.5742934346199036,0.6864533424377441,0.6864534020423889,0.6689485907554626
